NameID,XFMR_KVA_RATING,PRIMARY_VOLTAGE,CLASSIFICATION,PCB,PHASE,NO_CUSTOMERS,INSTALLATION_DATE,YEAR,MONTH,YEAR_RANGE,LOWER_VOLTAGE,UPPER_VOLTAGE
TX1011,100.0,16kV,Pad,NO,B,48,2014-08-08 08:06:00,2014,8,2012 - 2015,16.0,
TX2425,50.0,16kV,Pole,NO,R,16,2015-01-14 02:12:00,2015,1,2012 - 2015,16.0,
TX1374,167.0,16kV,Pad,NO,R,55,2014-06-05 10:50:00,2014,6,2012 - 2015,16.0,
TX2321,100.0,16kV,Submersible,NO,B,17,2014-09-17 19:37:00,2014,9,2012 - 2015,16.0,
TX1876,100.0,16kV,Pole,NO,R,-100,2015-05-26 06:44:00,2015,5,2012 - 2015,16.0,
TX1304,100.0,16kV,Submersible,NO,R,30,2014-07-22 06:20:00,2014,7,2012 - 2015,16.0,
TX2400,50.0,16kV,Pole,NO,B,18,2014-07-03 03:49:00,2014,7,2012 - 2015,16.0,
TX1800,1500.0,27.6/16kV,Pad,NO,RWB,21,2014-08-01 15:15:00,2014,8,2012 - 2015,27.6,16.0
TX2466,100.0,16kV,Submersible,NO,W,59,2014-04-11 12:59:00,2014,4,2012 - 2015,16.0,
TX1672,100.0,16kV,Submersible,NO,W,19,2014-04-04 14:42:00,2014,4,2012 - 2015,16.0,
TX1943,150.0,27.6/16kV,Pad,NO,RWB,42,2014-10-02 03:43:00,2014,10,2012 - 2015,27.6,16.0
TX1148,100.0,16kV,Pole,NO,W,29,2014-08-18 02:25:00,2014,8,2012 - 2015,16.0,
TX1412,100.0,16kV,Pole,NO,R,59,2014-06-14 07:31:00,2014,6,2012 - 2015,16.0,
TX2378,50.0,16kV,Pole,NO,W,34,2014-08-18 09:14:00,2014,8,2012 - 2015,16.0,
TX1580,100.0,16kV,Pole,NO,B,59,2014-10-29 06:44:00,2014,10,2012 - 2015,16.0,
TX1766,100.0,16kV,Pole,NO,W,40,2014-10-29 06:45:00,2014,10,2012 - 2015,16.0,
TX2056,50.0,16kV,Pole,NO,B,54,2014-06-11 09:25:00,2014,6,2012 - 2015,16.0,
TX1201,100.0,16kV,Pole,NO,R,37,2014-07-28 03:04:00,2014,7,2012 - 2015,16.0,
TX1020,100.0,16kV,Pole,NO,W,16,2014-06-02 21:25:00,2014,6,2012 - 2015,16.0,
TX2203,50.0,16kV,Pole,NO,R,54,2015-09-24 04:45:00,2015,9,2012 - 2015,16.0,
TX1652,100.0,16kV,Pole,NO,B,58,2014-10-01 04:59:00,2014,10,2012 - 2015,16.0,
TX2474,50.0,16kV,Pole,NO,W,38,2014-09-24 06:10:00,2014,9,2012 - 2015,16.0,
TX1850,100.0,16kV,Pole,NO,W,30,2014-09-29 06:01:00,2014,9,2012 - 2015,16.0,
TX1269,100.0,16kV,Pole,NO,W,60,2014-10-15 05:17:00,2014,10,2012 - 2015,16.0,
TX1142,100.0,16kV,Pole,NO,W,44,2014-10-07 06:54:00,2014,10,2012 - 2015,16.0,
TX2035,100.0,16kV,Pole,NO,R,27,2015-03-10 04:38:00,2015,3,2012 - 2015,16.0,
TX1001,100.0,16kV,Pole,NO,W,18,2015-12-01 04:59:00,2015,12,2012 - 2015,16.0,
TX1508,100.0,16kV,Pole,NO,R,24,2014-09-11 03:15:00,2014,9,2012 - 2015,16.0,
TX2199,100.0,16kV,Pole,NO,W,24,2015-02-26 00:42:00,2015,2,2012 - 2015,16.0,
TX2431,100.0,16kV,Pole,NO,B,24,2015-05-05 03:04:00,2015,5,2012 - 2015,16.0,
TX1969,50.0,16kV,Pole,NO,R,35,2015-04-08 01:20:00,2015,4,2012 - 2015,16.0,
TX1249,750.0,13.8kV (delta),Submersible,NO,RWB,42,2014-04-27 18:12:00,2014,4,2012 - 2015,13.8,
TX1112,100.0,16kV,Pole,NO,R,38,2014-11-03 02:05:00,2014,11,2012 - 2015,16.0,
TX2310,100.0,16kV,Pole,NO,B,43,2014-07-10 03:17:00,2014,7,2012 - 2015,16.0,
TX2021,100.0,16kV,Pole,NO,W,56,2015-03-23 06:00:00,2015,3,2012 - 2015,16.0,
TX1319,100.0,16kV,Pole,NO,W,25,2015-02-24 08:20:00,2015,2,2012 - 2015,16.0,
TX1091,167.0,16kV,Pad,NO,R,40,2015-06-15 10:33:00,2015,6,2012 - 2015,16.0,
TX2168,100.0,16kV,Building Vault,NO,W,48,2015-05-20 05:27:00,2015,5,2012 - 2015,16.0,
TX2416,100.0,16kV,Building Vault,NO,R,25,2015-04-22 07:01:00,2015,4,2012 - 2015,16.0,
TX1624,100.0,16kV,Building Vault,NO,B,28,2015-06-24 07:46:00,2015,6,2012 - 2015,16.0,
TX1801,100.0,16kV,Building Vault,NO,W,21,2015-06-24 07:45:00,2015,6,2012 - 2015,16.0,
TX2110,100.0,16kV,Pole,NO,W,25,2015-01-14 15:02:00,2015,1,2012 - 2015,16.0,
TX1220,100.0,16kV,Submersible,NO,B,41,2014-12-03 12:25:00,2014,12,2012 - 2015,16.0,
TX1437,167.0,16kV,Submersible,NO,R,36,2015-10-15 04:12:00,2015,10,2012 - 2015,16.0,
TX1680,100.0,16kV,Submersible,NO,B,29,2014-12-03 12:51:00,2014,12,2012 - 2015,16.0,
TX2231,167.0,16kV,Building Vault,NO,W,57,2014-09-24 00:53:00,2014,9,2012 - 2015,16.0,
TX1578,100.0,16kV,Building Vault,NO,W,44,2014-09-20 01:55:00,2014,9,2012 - 2015,16.0,
TX1765,100.0,16kV,Building Vault,NO,R,58,2014-09-20 01:56:00,2014,9,2012 - 2015,16.0,
TX2059,50.0,16kV,Pole,NO,R,45,2015-08-18 05:52:00,2015,8,2012 - 2015,16.0,
TX1206,100.0,16kV,Building Vault,NO,R,26,2014-11-04 09:26:00,2014,11,2012 - 2015,16.0,
TX1494,50.0,16kV,Pole,NO,W,52,2015-07-28 04:10:00,2015,7,2012 - 2015,16.0,
TX2447,500.0,16kV,Submersible,NO,B,57,2014-10-30 01:57:00,2014,10,2012 - 2015,16.0,
TX1984,100.0,16kV,Pole,NO,B,43,2014-11-05 17:27:00,2014,11,2012 - 2015,16.0,
TX1119,100.0,16kV,Submersible,NO,R,51,2014-05-28 02:08:00,2014,5,2012 - 2015,16.0,
TX1384,100.0,16kV,Pole,NO,R,25,2014-11-22 07:53:00,2014,11,2012 - 2015,16.0,
TX2022,100.0,8kV,Pole,NO,B,37,2015-07-07 14:27:00,2015,7,2012 - 2015,8.0,
TX1321,100.0,16kV,Pole,NO,W,22,2014-12-08 07:46:00,2014,12,2012 - 2015,16.0,
TX1486,100.0,16kV,Pole,NO,R,22,2014-10-22 09:46:00,2014,10,2012 - 2015,16.0,
TX1326,50.0,8kV,Pole,NO,W,52,2015-01-05 05:10:00,2015,1,2012 - 2015,8.0,
TX2171,100.0,8kV,Pole,NO,R,22,2014-11-13 03:11:00,2014,11,2012 - 2015,8.0,
TX2411,250.0,16kV,Building Vault,NO,B,18,2014-07-10 11:52:00,2014,7,2012 - 2015,16.0,
TX1799,100.0,16kV,Pole,NO,R,49,2014-12-01 07:11:00,2014,12,2012 - 2015,16.0,
TX1630,100.0,8kV,Pole,NO,W,41,2015-07-13 04:25:00,2015,7,2012 - 2015,8.0,
TX2094,100.0,8kV,Pole,NO,R,50,2015-07-07 02:21:00,2015,7,2012 - 2015,8.0,
TX1053,100.0,16kV,Pole,NO,W,47,2014-09-11 01:31:00,2014,9,2012 - 2015,16.0,
TX2481,100.0,8kV,Pole,NO,W,46,2015-06-29 15:30:00,2015,6,2012 - 2015,8.0,
TX1955,100.0,27.6/16kV,Pole,NO,B,37,2015-07-14 05:41:00,2015,7,2012 - 2015,27.6,16.0
TX1287,100.0,8kV,Pole,NO,W,35,2014-08-26 03:06:00,2014,8,2012 - 2015,8.0,
TX1149,100.0,8kV,Pole,NO,W,42,2014-11-26 09:15:00,2014,11,2012 - 2015,8.0,
TX1406,100.0,16kV,Pole,NO,B,31,2014-06-15 10:53:00,2014,6,2012 - 2015,16.0,
TX2230,100.0,8kV,Submersible,NO,B,45,2014-10-28 17:13:00,2014,10,2012 - 2015,8.0,
TX2379,100.0,16kV,Pole,NO,B,54,2015-05-20 04:59:00,2015,5,2012 - 2015,16.0,
TX1757,100.0,8kV,Submersible,NO,B,59,2014-10-28 17:23:00,2014,10,2012 - 2015,8.0,
TX1579,100.0,16kV,Building Vault,NO,R,33,2014-09-29 16:40:00,2014,9,2012 - 2015,16.0,
TX2060,100.0,16kV,Pole,NO,W,23,2015-05-04 06:35:00,2015,5,2012 - 2015,16.0,
TX1192,100.0,16kV,Pole,NO,B,18,2015-05-12 04:31:00,2015,5,2012 - 2015,16.0,
TX1004,100.0,16kV,Pole,NO,R,52,2014-12-22 08:03:00,2014,12,2012 - 2015,16.0,
TX2029,50.0,16kV,Pole,NO,W,21,2014-12-18 05:41:00,2014,12,2012 - 2015,16.0,
TX1303,167.0,27.6/16kV,Pole,NO,B,20,2014-07-21 12:19:00,2014,7,2012 - 2015,27.6,16.0
TX1165,100.0,16kV,Pole,NO,W,57,2014-06-22 17:31:00,2014,6,2012 - 2015,16.0,
TX1482,100.0,16kV,Pole,YES,R,40,2016-04-13 01:10:00,2016,4,2016 - 2019,16.0,
TX2166,100.0,16kV,Pole,YES,R,32,2016-05-04 02:08:00,2016,5,2016 - 2019,16.0,
TX2417,300.0,4.16/2.4kV,Pad,YES,RWB,43,2014-10-24 17:58:00,2014,10,2012 - 2015,4.16,2.4
TX1798,100.0,16kV,Pole,NO,R,56,2016-06-01 09:00:00,2016,6,2016 - 2019,16.0,
TX1623,100.0,16kV,Pole,NO,R,16,2016-06-18 08:35:00,2016,6,2016 - 2019,16.0,
TX1050,100.0,16kV,Pad,NO,R,41,2015-11-30 03:24:00,2015,11,2012 - 2015,16.0,
TX1444,100.0,16kV,Pole,NO,W,45,2015-04-02 05:42:00,2015,4,2012 - 2015,16.0,
TX2272,100.0,16kV,Pole,NO,R,53,2014-10-24 06:47:00,2014,10,2012 - 2015,16.0,
TX2469,100.0,16kV,Pole,NO,R,38,2016-03-21 08:55:00,2016,3,2016 - 2019,16.0,
TX1847,100.0,16kV,Pole,NO,R,45,2016-10-19 00:38:00,2016,10,2016 - 2019,16.0,
TX1674,100.0,16kV,Pole,YES,R,47,2015-10-20 00:34:00,2015,10,2012 - 2015,16.0,
TX1954,100.0,16kV,Submersible,YES,B,32,2014-11-06 06:43:00,2014,11,2012 - 2015,16.0,
TX1277,100.0,16kV,Pole,YES,R,54,2016-06-16 07:52:00,2016,6,2016 - 2019,16.0,
TX1138,100.0,16kV,Pole,YES,R,24,2015-06-22 08:15:00,2015,6,2012 - 2015,16.0,
TX1402,167.0,27.6/16kV,Building Vault,YES,B,41,2015-04-21 06:59:00,2015,4,2012 - 2015,27.6,16.0
TX2232,100.0,8kV,Pole,YES,R,60,2015-09-20 04:43:00,2015,9,2012 - 2015,8.0,
TX1581,100.0,27.6/16kV,Submersible,NO,B,38,2015-05-24 04:40:00,2015,5,2012 - 2015,27.6,16.0
TX1767,100.0,27.6/16kV,Submersible,NO,W,28,2015-05-24 04:40:00,2015,5,2012 - 2015,27.6,16.0
TX2058,100.0,8kV,Pole,NO,W,30,2015-08-23 08:50:00,2015,8,2012 - 2015,8.0,
TX1199,50.0,27.6/16kV,Submersible,NO,R,26,2016-05-18 02:04:00,2016,5,2016 - 2019,27.6,16.0
TX1006,100.0,27.6/16kV,Submersible,NO,B,51,2016-05-16 02:02:00,2016,5,2016 - 2019,27.6,16.0
TX1103,1500.0,13.8/8kV,Pad,NO,RWB,39,2014-09-26 13:13:00,2014,9,2012 - 2015,13.8,8.0
TX1698,167.0,16kV,Submersible,NO,B,52,2014-07-24 17:26:00,2014,7,2012 - 2015,16.0,
TX1875,167.0,16kV,Submersible,NO,W,56,2014-07-24 17:26:00,2014,7,2012 - 2015,16.0,
TX1477,100.0,8kV,Pole,NO,R,32,2015-04-11 08:16:00,2015,4,2012 - 2015,8.0,
TX2282,100.0,16kV,Pad,NO,W,48,2014-10-08 02:28:00,2014,10,2012 - 2015,16.0,
TX1676,100.0,16kV,Pole,NO,W,21,2015-02-10 05:31:00,2015,2,2012 - 2015,16.0,
TX1289,100.0,16kV,Pole,NO,B,38,2015-04-08 07:27:00,2015,4,2012 - 2015,16.0,
TX1407,100.0,16kV,Pole,NO,B,30,2015-04-16 05:03:00,2015,4,2012 - 2015,16.0,
TX2228,300.0,27.6/16kV,Pad,NO,RWB,22,2014-09-20 10:11:00,2014,9,2012 - 2015,27.6,16.0
TX1568,250.0,16kV,Building Vault,NO,B,47,2014-08-17 15:51:00,2014,8,2012 - 2015,16.0,
TX1756,250.0,16kV,Building Vault,NO,W,29,2014-08-17 15:50:00,2014,8,2012 - 2015,16.0,
TX2248,100.0,16kV,Building Vault,NO,B,55,2015-01-17 01:59:00,2015,1,2012 - 2015,16.0,
TX2054,167.0,16kV,Pad,NO,W,17,2015-04-28 06:27:00,2015,4,2012 - 2015,16.0,
TX1014,100.0,16kV,Building Vault,NO,W,18,2014-11-11 05:17:00,2014,11,2012 - 2015,16.0,
TX1823,500.0,27.6/16kV,Pad,NO,RWB,58,2014-10-20 07:13:00,2014,10,2012 - 2015,27.6,16.0
TX1642,100.0,16kV,Building Vault,NO,R,49,2014-10-31 05:03:00,2014,10,2012 - 2015,16.0,
TX2003,100.0,8kV,Pole,NO,R,46,2015-07-22 03:13:00,2015,7,2012 - 2015,8.0,
TX1465,50.0,16kV,Pole,NO,R,33,2015-08-26 01:41:00,2015,8,2012 - 2015,16.0,
TX1618,100.0,16kV,Submersible,NO,R,26,2015-06-22 03:55:00,2015,6,2012 - 2015,16.0,
TX1036,100.0,16kV,Pad,NO,B,22,2015-06-30 01:38:00,2015,6,2012 - 2015,16.0,
TX2473,100.0,16kV,Pad,NO,W,27,2015-01-30 06:25:00,2015,1,2012 - 2015,16.0,
TX1965,167.0,16kV,Submersible,NO,R,26,2017-11-01 02:09:00,2017,11,2016 - 2019,16.0,
TX2256,150.0,27.6/16kV,Pad,NO,RWB,21,2015-04-21 04:32:00,2015,4,2012 - 2015,27.6,16.0
TX1733,167.0,8kV,Building Vault,NO,B,32,2015-09-04 16:18:00,2015,9,2012 - 2015,8.0,
TX1904,167.0,8kV,Building Vault,NO,W,25,2015-09-04 16:18:00,2015,9,2012 - 2015,8.0,
TX2057,100.0,8kV,Pole,NO,B,42,2014-12-22 13:28:00,2014,12,2012 - 2015,8.0,
TX1196,100.0,16kV,Submersible,NO,B,47,2015-07-02 08:35:00,2015,7,2012 - 2015,16.0,
TX1000,100.0,16kV,Pole,NO,W,52,2015-07-22 08:12:00,2015,7,2012 - 2015,16.0,
TX1383,100.0,8kV,Pole,NO,W,20,2014-09-25 18:09:00,2014,9,2012 - 2015,8.0,
TX2306,100.0,16kV,Submersible,NO,R,29,2014-10-17 16:55:00,2014,10,2012 - 2015,16.0,
TX2498,100.0,2.4kV,Pole,NO,B,45,2014-11-07 17:25:00,2014,11,2012 - 2015,2.4,
TX1887,50.0,2.4kV,Pole,NO,B,18,2014-11-12 17:54:00,2014,11,2012 - 2015,2.4,
TX2008,100.0,16kV,Pole,NO,W,53,2015-10-19 02:38:00,2015,10,2012 - 2015,16.0,
TX1325,100.0,16kV,Pole,NO,B,700,2015-12-31 00:52:00,2015,12,2012 - 2015,16.0,
TX1094,100.0,16kV,Submersible,NO,W,21,2017-03-14 07:36:00,2017,3,2016 - 2019,16.0,
TX2418,100.0,16kV,Pole,NO,W,33,2015-09-03 03:08:00,2015,9,2012 - 2015,16.0,
TX1608,100.0,16kV,Pad,NO,B,48,2015-09-16 04:14:00,2015,9,2012 - 2015,16.0,
TX1791,100.0,16kV,Pole,NO,W,49,2015-09-16 04:14:00,2015,9,2012 - 2015,16.0,
TX1035,2000.0,13.8/8kV,Submersible,NO,RWB,54,2014-10-23 09:15:00,2014,10,2012 - 2015,13.8,8.0
TX1442,100.0,16kV,Pole,NO,B,36,2014-11-19 12:49:00,2014,11,2012 - 2015,16.0,
TX2281,100.0,16kV,Pole,NO,B,32,2015-05-26 03:40:00,2015,5,2012 - 2015,16.0,
TX1946,150.0,27.6/16kV,Pad,NO,RWB,32,2015-05-28 04:47:00,2015,5,2012 - 2015,27.6,16.0
TX1285,100.0,16kV,Pole,NO,W,56,2015-01-19 08:28:00,2015,1,2012 - 2015,16.0,
TX2226,100.0,16kV,Pole,NO,B,15,2015-04-28 07:07:00,2015,4,2012 - 2015,16.0,
TX1769,100.0,16kV,Pole,NO,B,19,2015-04-28 08:01:00,2015,4,2012 - 2015,16.0,
TX1507,50.0,13.8/8kV,Pole,NO,R,15,2016-10-24 03:25:00,2016,10,2016 - 2019,13.8,8.0
TX2187,100.0,16kV,Pad,NO,R,41,2015-03-18 00:42:00,2015,3,2012 - 2015,16.0,
TX2432,167.0,2.4kV,Submersible,NO,R,20,2014-11-23 13:08:00,2014,11,2012 - 2015,2.4,
TX1824,100.0,2.4kV,Submersible,NO,B,45,2014-11-24 15:02:00,2014,11,2012 - 2015,2.4,
TX1640,100.0,2.4kV,Submersible,NO,R,39,2015-09-09 07:33:00,2015,9,2012 - 2015,2.4,
TX1265,100.0,16kV,Pole,NO,R,29,2015-01-06 08:14:00,2015,1,2012 - 2015,16.0,
TX2305,50.0,8kV,Pole,NO,W,23,2016-01-05 04:03:00,2016,1,2016 - 2019,8.0,
TX2312,167.0,16kV,Pole,NO,R,28,2015-03-17 02:57:00,2015,3,2012 - 2015,16.0,
TX1322,100.0,16kV,Pole,NO,R,44,2014-10-05 11:18:00,2014,10,2012 - 2015,16.0,
TX2164,50.0,16kV,Building Vault,NO,B,35,2015-02-17 06:32:00,2015,2,2012 - 2015,16.0,
TX2079,100.0,16kV,Pole,NO,R,38,2015-12-06 02:53:00,2015,12,2012 - 2015,16.0,
TX1210,100.0,16kV,Pole,NO,B,39,2015-02-24 07:06:00,2015,2,2012 - 2015,16.0,
TX1046,100.0,16kV,Pole,NO,B,43,2015-03-03 02:25:00,2015,3,2012 - 2015,16.0,
TX2264,100.0,16kV,Pole,NO,W,17,2015-05-25 05:28:00,2015,5,2012 - 2015,16.0,
TX2465,100.0,16kV,Pole,NO,W,59,2015-04-28 02:28:00,2015,4,2012 - 2015,16.0,
TX1671,100.0,16kV,Submersible,NO,R,27,2013-12-16 17:19:00,2013,12,2012 - 2015,16.0,
TX1956,100.0,16kV,Pole,NO,B,17,2015-04-09 02:29:00,2015,4,2012 - 2015,16.0,
TX1411,100.0,16kV,Pole,NO,B,58,2015-07-28 03:35:00,2015,7,2012 - 2015,16.0,
TX1770,100.0,27.6/16kV,Pole,NO,B,40,2015-07-23 05:17:00,2015,7,2012 - 2015,27.6,16.0
TX2245,100.0,27.6/16kV,Pole,NO,R,43,2015-07-23 05:17:00,2015,7,2012 - 2015,27.6,16.0
TX1584,50.0,27.6/16kV,Pole,NO,W,21,2015-08-10 06:54:00,2015,8,2012 - 2015,27.6,16.0
TX2382,50.0,27.6/16kV,Pole,NO,R,37,2015-08-10 06:54:00,2015,8,2012 - 2015,27.6,16.0
TX2055,100.0,16kV,Submersible,NO,W,52,2015-07-02 08:16:00,2015,7,2012 - 2015,16.0,
TX1019,100.0,27.6/16kV,Pole,NO,R,40,2015-07-28 08:19:00,2015,7,2012 - 2015,27.6,16.0
TX2213,167.0,16kV,Building Vault,NO,B,48,2016-01-05 07:18:00,2016,1,2016 - 2019,16.0,
TX1992,100.0,16kV,Building Vault,NO,R,17,2016-08-12 07:46:00,2016,8,2016 - 2019,16.0,
TX2327,250.0,16kV,Building Vault,NO,B,39,2017-01-16 05:35:00,2017,1,2016 - 2019,16.0,
TX1719,150.0,27.6/16kV,Pad,NO,RWB,24,2016-05-03 07:18:00,2016,5,2016 - 2019,27.6,16.0
TX1480,100.0,8kV,Pole,NO,W,16,2015-06-11 06:12:00,2015,6,2012 - 2015,8.0,
TX2182,100.0,8kV,Pole,NO,W,50,2015-10-13 08:31:00,2015,10,2012 - 2015,8.0,
TX1272,100.0,16kV,Pole,NO,B,37,2015-10-06 05:04:00,2015,10,2012 - 2015,16.0,
TX1153,100.0,8kV,Pole,NO,B,26,2016-01-13 07:01:00,2016,1,2016 - 2019,8.0,
TX1419,100.0,8kV,Pole,NO,B,43,2015-11-03 06:01:00,2015,11,2012 - 2015,8.0,
TX2251,100.0,8kV,Pole,NO,W,31,2015-08-25 07:47:00,2015,8,2012 - 2015,8.0,
TX2065,50.0,8kV,Pole,NO,R,22,2015-09-19 09:47:00,2015,9,2012 - 2015,8.0,
TX1512,100.0,8kV,Pole,NO,R,31,2015-08-31 09:41:00,2015,8,2012 - 2015,8.0,
TX2429,100.0,16kV,Pole,NO,W,21,2016-06-08 07:07:00,2016,6,2016 - 2019,16.0,
TX1822,100.0,16kV,Pole,NO,R,33,2016-03-09 01:34:00,2016,3,2016 - 2019,16.0,
TX1637,100.0,16kV,Pole,NO,R,43,2016-08-08 09:55:00,2016,8,2016 - 2019,16.0,
TX1123,100.0,16kV,Submersible,NO,R,39,2015-02-02 00:52:00,2015,2,2012 - 2015,16.0,
TX1365,167.0,16kV,Building Vault,NO,W,15,2015-07-12 07:04:00,2015,7,2012 - 2015,16.0,
TX2316,100.0,8kV,Pole,NO,R,32,2014-12-08 18:33:00,2014,12,2012 - 2015,8.0,
TX1891,167.0,16kV,Building Vault,NO,B,24,2015-05-25 01:54:00,2015,5,2012 - 2015,16.0,
TX1717,500.0,16kV,Building Vault,NO,W,18,2015-02-02 01:56:00,2015,2,2012 - 2015,16.0,
TX2136,167.0,8kV,Pole,NO,W,18,2015-10-19 02:26:00,2015,10,2012 - 2015,8.0,
TX1095,100.0,16kV,Pole,NO,B,27,2016-10-13 06:08:00,2016,10,2016 - 2019,16.0,
TX1481,100.0,16kV,Pole,NO,B,60,2015-10-18 06:59:00,2015,10,2012 - 2015,16.0,
TX2412,50.0,16kV,Pole,NO,W,60,2015-07-09 08:03:00,2015,7,2012 - 2015,16.0,
TX2080,100.0,16kV,Building Vault,NO,B,24,2016-06-15 05:30:00,2016,6,2016 - 2019,16.0,
TX1223,100.0,16kV,Building Vault,NO,B,23,2016-03-22 05:48:00,2016,3,2016 - 2019,16.0,
TX1049,100.0,16kV,Building Vault,NO,R,36,2016-04-04 06:37:00,2016,4,2016 - 2019,16.0,
TX1418,333.0,16kV,Pad,NO,W,22,2016-03-05 02:29:00,2016,3,2016 - 2019,16.0,
TX2285,167.0,16kV,Pad,NO,R,47,2016-02-27 02:17:00,2016,2,2016 - 2019,16.0,
TX2482,100.0,16kV,Building Vault,NO,B,19,2015-06-17 11:44:00,2015,6,2012 - 2015,16.0,
TX1686,100.0,16kV,Submersible,NO,W,27,2015-06-17 11:07:00,2015,6,2012 - 2015,16.0,
TX1857,100.0,16kV,Submersible,NO,R,56,2015-06-17 11:07:00,2015,6,2012 - 2015,16.0,
TX2115,167.0,8kV,Submersible,NO,W,53,2015-06-17 12:22:00,2015,6,2012 - 2015,8.0,
TX2247,100.0,16kV,Pole,NO,R,32,2015-05-25 01:27:00,2015,5,2012 - 2015,16.0,
TX2384,100.0,16kV,Submersible,NO,B,56,2015-07-01 04:04:00,2015,7,2012 - 2015,16.0,
TX1773,100.0,16kV,Pole,NO,B,58,2012-07-31 05:10:00,2012,7,2012 - 2015,16.0,
TX1587,100.0,16kV,Submersible,NO,B,27,2015-05-13 07:40:00,2015,5,2012 - 2015,16.0,
TX2062,100.0,16kV,Pole,NO,B,29,2015-07-07 03:12:00,2015,7,2012 - 2015,16.0,
TX1998,100.0,16kV,Pole,NO,B,29,2018-01-24 07:47:00,2018,1,2016 - 2019,16.0,
TX1263,100.0,16kV,Pole,YES,R,36,2018-01-29 07:16:00,2018,1,2016 - 2019,16.0,
TX1391,100.0,16kV,Pole,YES,R,26,2018-02-27 07:12:00,2018,2,2016 - 2019,16.0,
TX2496,100.0,16kV,Pole,YES,R,45,2015-11-21 02:53:00,2015,11,2012 - 2015,16.0,
TX1881,100.0,16kV,Pole,YES,R,15,2015-11-14 08:11:00,2015,11,2012 - 2015,16.0,
TX1702,50.0,16kV,Pole,YES,R,35,2015-11-14 07:15:00,2015,11,2012 - 2015,16.0,
TX2024,50.0,16kV,Pole,YES,B,22,2015-12-07 09:25:00,2015,12,2012 - 2015,16.0,
TX1334,50.0,16kV,Pole,YES,W,25,2018-03-25 06:37:00,2018,3,2016 - 2019,16.0,
TX1178,50.0,2.4kV,Submersible,YES,B,30,2014-10-17 08:25:00,2014,10,2012 - 2015,2.4,
TX1479,167.0,8kV,Pole,NO,W,55,2015-11-23 04:13:00,2015,11,2012 - 2015,8.0,
TX1205,100.0,16kV,Pole,NO,W,56,2015-11-08 10:05:00,2015,11,2012 - 2015,16.0,
TX2176,1000.0,27.6/16kV,Pad,NO,RWB,21,2015-07-24 07:48:00,2015,7,2012 - 2015,27.6,16.0
TX1626,50.0,2.4kV,Pole,YES,B,49,2015-04-09 09:01:00,2015,4,2012 - 2015,2.4,
TX2101,50.0,2.4kV,Pole,YES,R,58,2015-06-02 07:34:00,2015,6,2012 - 2015,2.4,
TX2359,100.0,16kV,Pole,YES,B,37,2015-12-22 08:30:00,2015,12,2012 - 2015,16.0,
TX1844,100.0,16kV,Pad,YES,W,55,2016-01-11 04:41:00,2016,1,2016 - 2019,16.0,
TX1669,100.0,16kV,Pad,YES,R,49,2016-01-11 04:53:00,2016,1,2016 - 2019,16.0,
TX1413,100.0,16kV,Pole,YES,W,35,2016-04-13 10:26:00,2016,4,2016 - 2019,16.0,
TX2249,100.0,16kV,Pole,YES,W,29,2015-05-28 07:07:00,2015,5,2012 - 2015,16.0,
TX2385,1000.0,27.6/16kV,Pad,YES,RWB,58,2015-08-14 04:15:00,2015,8,2012 - 2015,27.6,16.0
TX1779,100.0,16kV,Pole,NO,B,16,2015-07-15 05:51:00,2015,7,2012 - 2015,16.0,
TX1029,250.0,16kV,Building Vault,NO,R,44,2017-01-16 05:37:00,2017,1,2016 - 2019,16.0,
TX2098,50.0,16kV,Pole,NO,W,56,2015-08-26 10:05:00,2015,8,2012 - 2015,16.0,
TX1655,100.0,16kV,Pad,NO,W,31,2016-09-06 08:54:00,2016,9,2016 - 2019,16.0,
TX1995,100.0,16kV,Pole,NO,R,34,2015-07-01 08:35:00,2015,7,2012 - 2015,16.0,
TX1255,100.0,16kV,Pole,NO,W,50,2015-07-01 02:58:00,2015,7,2012 - 2015,16.0,
TX1118,100.0,16kV,Pole,NO,W,21,2015-06-25 04:18:00,2015,6,2012 - 2015,16.0,
TX1385,167.0,8kV,Pole,NO,R,25,2016-11-07 14:47:00,2016,11,2016 - 2019,8.0,
TX2315,100.0,16kV,Pole,NO,B,18,2015-11-05 01:20:00,2015,11,2012 - 2015,16.0,
TX1890,100.0,16kV,Pole,NO,B,17,2015-12-18 04:35:00,2015,12,2012 - 2015,16.0,
TX1167,167.0,2.4kV,Pole,NO,W,48,2014-11-24 02:27:00,2014,11,2012 - 2015,2.4,
TX2346,167.0,8kV,Pole,NO,W,34,2017-01-04 15:31:00,2017,1,2016 - 2019,8.0,
TX1919,100.0,8kV,Pole,YES,B,22,2016-11-23 16:21:00,2016,11,2016 - 2019,8.0,
TX1744,100.0,8kV,Pole,YES,B,27,2017-01-04 16:44:00,2017,1,2016 - 2019,8.0,
TX2297,167.0,16kV,Building Vault,YES,R,23,2015-12-07 03:54:00,2015,12,2012 - 2015,16.0,
TX2477,100.0,16kV,Pole,YES,W,19,2015-08-11 06:30:00,2015,8,2012 - 2015,16.0,
TX1958,100.0,16kV,Pole,YES,B,56,2016-01-19 07:16:00,2016,1,2016 - 2019,16.0,
TX1297,100.0,16kV,Building Vault,NO,R,22,2015-11-03 06:29:00,2015,11,2012 - 2015,16.0,
